Country,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Bosnia and Herzegovina,BIH,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0847606658936,21.6287097930908,24.0351600646973,..,..,..,..
Bosnia and Herzegovina,BIH,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1694202423096,31.2833690643311,35.1319007873535,..,..,..,..
Botswana,BWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.31439995765686,..,2.51054000854492,2.6711699962616,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.70546007156372,4.13110017776489,6.09121990203857,7.47763013839722,..,10.8425903320313,12.3045501708984,15.0692195892334,12.2826099395752,10.6820201873779,11.1261196136475,11.8531703948975,11.4985303878784,11.9179496765137,14.4305696487427,..
Brunei Darussalam,BRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.16456007957459,3.38558006286621,4.87881994247437,4.99672985076904,..,7.61317014694214,8.7215404510498,10.3621397018433,8.48616027832031,5.3602499961853,6.07662010192871,6.67085981369019,7.22421979904175,7.79671001434326,8.76099014282227,..
Brunei Darussalam,BRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24260997772217,4.83680009841919,7.17501020431519,9.62899971008301,..,13.7780504226685,15.6817398071289,19.6836605072021,16.137279510498,16.1976890563965,16.407600402832,17.3320007324219,16.0731506347656,16.3557205200195,20.5308094024658,..
Bulgaria,BGR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5256004333496,18.572509765625,17.1877098083496,25.3861808776855,25.9977493286133,24.5857906341553,23.6310691833496,..,24.2176704406738,27.4353809356689,28.2098407745361,28.9368495941162,31.6820602416992,35.073299407959,..
Bulgaria,BGR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.18498039245605,11.0380001068115,10.1562099456787,19.9735698699951,20.9899005889893,20.2695999145508,18.9067096710205,..,18.7632999420166,20.9395294189453,22.3326206207275,23.0666999816895,24.6190605163574,27.1918296813965,..
Bulgaria,BGR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.1646099090576,26.488639831543,24.6071891784668,31.1218395233154,31.3233509063721,29.1916904449463,28.6887397766113,..,30.074779510498,34.3992118835449,34.4955787658691,35.1931991577148,39.1760787963867,43.4154891967773,..
Burkina Faso,BFA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.03432011604309,..,..,..,..,..
Burkina Faso,BFA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.92627000808716,..,..,..,..,..
Burkina Faso,BFA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12314999103546,..,..,..,..,..
Burundi,BDI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.455749988555908,..,0.408219993114471,0.463340014219284,..,..,..,..,..,..,..,..,..
Burundi,BDI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.630529999732971,..,0.486959993839264,0.692709982395172,..,..,..,..,..,..,..,..,..
Burundi,BDI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.284299999475479,..,0.330700010061264,0.237829998135567,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.68470001220703,2.07048010826111,1.85179996490479,1.47376000881195,2.57263994216919,2.70591998100281,..,..,4.16855001449585,5.26713991165161,..,..,..,..,..
Cambodia,KHM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.94595003128052,3.42684006690979,2.78273010253906,2.25301003456116,..,3.90814995765686,..,..,5.67000007629395,3.85180997848511,..,..,..,..,..
Cambodia,KHM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.530690014362335,0.843410015106201,0.981689989566803,0.724389970302582,..,1.52953004837036,..,..,2.68261003494263,6.66309976577759,..,..,..,..,..
Cameroon,CMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8208808898926,31.0533790588379,..,..,32.3404808044434,..,33.7901611328125,39.3477783203125,35.2257690429688,..,..,..,..,..,..,..
Canada,CAN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.7770805358887,24.7408008575439,..,..,24.9694404602051,..,25.4059200286865,29.4747200012207,26.5256195068359,..,..,..,..,..,..,..
Canada,CAN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.1301307678223,37.6622505187988,..,..,40.0298385620117,..,42.5597991943359,49.7084999084473,44.3488807678223,..,..,..,..,..,..,..
Cayman Islands,CYM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01350998878479,1.93860995769501,2,..,..,..,..,..
Cayman Islands,CYM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.22698998451233,..,..,..,..,..
Cayman Islands,CYM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.00669002532959,3.85852003097534,2.77778005599976,..,..,..,..,..
Central African Republic,CAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.610790014266968,..
Central African Republic,CAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.10355997085571,..
Central African Republic,CAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.128610000014305,..
Chad,TCD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.360700011253357,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.644710004329681,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0750399976968765,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6777496337891,21.8581199645996,13.1118097305298,..,..,16.1262302398682,..,..,14.7967596054077,14.7872695922852,15.096209526062,19.6886901855469,18.3829097747803,..,19.0174293518066,..
Chile,CHL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9284696578979,21.3818302154541,13.0580196380615,..,..,15.3621196746826,..,..,12.9282102584839,12.1357698440552,12.1457500457764,16.0790004730225,15.2854299545288,..,16.2387409210205,..
Chile,CHL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4411697387695,22.3438091278076,13.1667203903198,..,..,16.9090805053711,..,..,16.7165908813477,17.5124893188477,18.1293201446533,23.4004306793213,21.5686798095703,..,21.8759994506836,..
China,CHN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.49658012390137,..,6.17752981185913,..,8.19351005554199,..,..,..,..,13.3833904266357,13.97047996521,..
Colombia,COL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.81089997291565,..,5.36164999008179,..,7.45876979827881,..,..,..,..,11.72815990448,11.8235902786255,..
Colombia,COL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18726015090942,..,7.00168991088867,..,8.9375696182251,..,..,..,..,15.0670204162598,16.1551990509033,..
Comoros,COM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.42499005794525,0.545819997787476,..,..,..,..,..,..,..,..,..,..,9.01871967315674,5.82493019104004,..
Comoros,COM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75473999977112,..,..,..,..,..,..,..,..,..,..,..,10.237099647522,6.42641019821167,..
Comoros,COM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.09090995788574,..,..,..,..,..,..,..,..,..,..,..,7.77177000045776,5.20901012420654,..
"Congo, Dem. Rep.",ZAR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",ZAR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",ZAR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3334407806396,30.2009696960449,..,..,..,..,..,..,..,35.040641784668,37.4272613525391,..,..
Costa Rica,CRI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.9463691711426,21.1650199890137,..,..,..,..,..,..,..,24.6751308441162,26.087890625,..,..
Costa Rica,CRI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.0887413024902,39.6994590759277,..,..,..,..,..,..,..,46.0276412963867,49.448371887207,..,..
Cote d'Ivoire,CIV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4054698944092,14.34547996521,14.4036102294922,13.6037397384644,15.3238897323608,15.0662603378296,15.8799104690552,17.5123805999756,18.5371799468994,26.5505409240723,36.0139389038086,41.574951171875,47.7514305114746,..,..
Croatia,HRV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0226402282715,..,11.409930229187,10.8807096481323,11.9135799407959,..,12.5111904144287,13.5547895431519,14.793740272522,20.8346004486084,28.1210803985596,30.8673496246338,37.3261299133301,..,..
Croatia,HRV,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8653202056885,..,17.512149810791,16.435359954834,18.8733100891113,..,19.3908500671387,21.6397800445557,22.4398097991943,32.5042304992676,44.2279090881348,52.7060813903809,58.5805397033691,..,..
Cuba,CUB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.92977046966553,11.124659538269,11.9890804290771,12.5975904464722,13.0977697372437,13.2026395797729,14.1896600723267,16.647970199585,21.8288097381592,29.0657501220703,44.680248260498,44.8520088195801,49.6518211364746,50.7735290527344,..
Cuba,CUB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.17212009429932,7.97945976257324,7.99798011779785,9.23478031158447,9.07040023803711,9.42595958709717,10.1532602310181,11.9504098892212,14.0363101959229,19.874490737915,28.1305599212646,35.1115493774414,35.4072189331055,36.794750213623,..
Cuba,CUB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7930603027344,14.389949798584,16.1382999420166,16.0982494354248,17.2947006225586,17.141809463501,18.4009895324707,21.5563106536865,29.9939193725586,38.7273483276367,62.1193389892578,55.1369400024414,64.7093505859375,65.5506286621094,..
Curacao,CUW,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6740198135376,..,..,4.91295003890991,4.78080987930298,5.72727012634277,5.09582996368408,5.63337993621826,5.91232013702393,10.7439298629761,12.5904598236084,13.9302797317505,17.9478206634521,20.0253791809082,..
Cyprus,CYP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.90939998626709,..,..,2.07843995094299,1.73685002326965,2.20341992378235,1.83651995658875,2.30972003936768,2.61649990081787,6.62506008148193,8.26968002319336,9.7637996673584,13.9052000045776,13.4159898757935,..
